src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid,system_process_name
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,56574,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,43,2,424,1.70E+12,1.70E+12,0,1,84,1.70E+12,1.70E+12,0,1,340,DNS.GoogleServices,Network,0,6,geller-pa.googleapis.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,56574,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,43,2,432,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,344,DNS.GoogleServices,Network,0,6,geller-pa.googleapis.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42867,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,14,2,424,1.70E+12,1.70E+12,0,1,84,1.70E+12,1.70E+12,0,1,340,DNS.GoogleServices,Network,0,6,geller-pa.googleapis.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42867,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,14,2,432,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,344,DNS.GoogleServices,Network,0,6,geller-pa.googleapis.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58300,142.250.196.42,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,1321,38,11943,1.70E+12,1.70E+12,1321,20,4940,1.70E+12,1.70E+12,1301,18,7003,TLS.GoogleServices,Web,0,6,geller-pa.googleapis.com,893d25297c894da36fbdee5cea98b01c,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58300,142.250.196.42,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,1321,38,12095,1.70E+12,1.70E+12,1321,20,5020,1.70E+12,1.70E+12,1301,18,7075,TLS.GoogleServices,Web,0,6,geller-pa.googleapis.com,893d25297c894da36fbdee5cea98b01c,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58302,142.250.196.42,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,1862,57,22506,1.70E+12,1.70E+12,1862,30,10129,1.70E+12,1.70E+12,1752,27,12377,TLS.GoogleServices,Web,0,6,geller-pa.googleapis.com,893d25297c894da36fbdee5cea98b01c,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58302,142.250.196.42,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,1862,57,22734,1.70E+12,1.70E+12,1862,30,10249,1.70E+12,1.70E+12,1752,27,12485,TLS.GoogleServices,Web,0,6,geller-pa.googleapis.com,893d25297c894da36fbdee5cea98b01c,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45076,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7007,4,296,1.70E+12,1.70E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45076,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7007,4,312,1.70E+12,1.70E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38214,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7001,4,296,1.70E+12,1.70E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38214,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7001,4,312,1.70E+12,1.70E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45084,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7007,4,296,1.70E+12,1.70E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45084,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7007,4,312,1.70E+12,1.70E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,43778,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,43778,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51016,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7004,4,296,1.70E+12,1.70E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51016,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7004,4,312,1.70E+12,1.70E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39756,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7003,4,296,1.70E+12,1.70E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39756,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7004,4,312,1.70E+12,1.70E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,49982,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7001,4,296,1.70E+12,1.70E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,49982,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7001,4,312,1.70E+12,1.70E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51028,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7002,4,296,1.70E+12,1.70E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51028,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7002,4,312,1.70E+12,1.70E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,49994,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7008,4,296,1.70E+12,1.70E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,49994,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7008,4,312,1.70E+12,1.70E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38248,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7006,4,296,1.70E+12,1.70E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38248,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7006,4,312,1.70E+12,1.70E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39782,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7009,4,296,1.70E+12,1.70E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39782,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7009,4,312,1.70E+12,1.70E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50006,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7008,4,296,1.70E+12,1.70E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50006,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7008,4,312,1.70E+12,1.70E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,57072,192.168.1.3,52:54:00:c2:9a:03,52:54:00,853,6,4,0,0,1.70E+12,1.70E+12,0,2,138,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,60,DoH_DoT,Network,1,1,,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,57072,192.168.1.3,52:54:00:c2:9a:03,52:54:00,853,6,4,2,0,1.70E+12,1.70E+12,0,2,146,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,64,DoH_DoT,Network,1,1,,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,45306,142.250.193.170,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,12678,34,10450,1.70E+12,1.70E+12,12678,17,2940,1.70E+12,1.70E+12,12664,17,7510,TLS.GoogleServices,Web,0,6,play.googleapis.com,6db5068dc42d8cfb4bd5ee3e169db25e,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,45306,142.250.193.170,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,12678,34,10586,1.70E+12,1.70E+12,12678,17,3008,1.70E+12,1.70E+12,12664,17,7578,TLS.GoogleServices,Web,0,6,play.googleapis.com,6db5068dc42d8cfb4bd5ee3e169db25e,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,34778,142.250.195.100,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,205,18,3088,1.70E+12,1.70E+12,194,9,1491,1.70E+12,1.70E+12,193,9,1597,TLS.Google,Web,0,6,www.google.com,c67e9dc27d283f1f89b4ebb4b4670c21,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,34778,142.250.195.100,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,205,18,3160,1.70E+12,1.70E+12,194,9,1527,1.70E+12,1.70E+12,193,9,1633,TLS.Google,Web,0,6,www.google.com,c67e9dc27d283f1f89b4ebb4b4670c21,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,4670,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,51,2,212,1.70E+12,1.70E+12,0,1,74,1.70E+12,1.70E+12,0,1,138,DNS,Network,0,6,3.pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,4670,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,51,2,220,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,142,DNS,Network,0,6,3.pool.ntp.org,,,,,-1,
192.168.4.76,ec:9b:8b:02:24:38,ec:9b:8b,51228,10.182.0.13,52:54:00:c2:9a:03,52:54:00,13000,6,4,0,0,1.70E+12,1.70E+12,9009,3,194,1.70E+12,1.70E+12,9009,3,194,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.76,ec:9b:8b:02:24:38,ec:9b:8b,51228,10.182.0.13,52:54:00:c2:9a:03,52:54:00,13000,6,4,2,0,1.70E+12,1.70E+12,9009,3,206,1.70E+12,1.70E+12,9009,3,206,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,5022,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,162,2,212,1.70E+12,1.70E+12,0,1,74,1.70E+12,1.70E+12,0,1,138,DNS,Network,0,6,1.pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,5022,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,162,2,220,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,142,DNS,Network,0,6,1.pool.ntp.org,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,53983,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,164,1.70E+12,1.70E+12,0,1,74,1.70E+12,1.70E+12,0,1,90,DNS.Google,Network,0,6,www.google.com,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,53983,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,172,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,94,DNS.Google,Network,0,6,www.google.com,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,57143,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,19,2,276,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,194,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,57143,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,19,2,284,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,198,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,57445,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,56,2,228,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,146,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,57445,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,56,2,236,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,150,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54793,31.13.79.175,52:54:00:c2:9a:03,52:54:00,5222,6,4,0,0,1.70E+12,1.70E+12,2491,30,3864,1.70E+12,1.70E+12,2491,16,2649,1.70E+12,1.70E+12,623,14,1215,WhatsApp,Chat,0,6,,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54793,31.13.79.175,52:54:00:c2:9a:03,52:54:00,5222,6,4,2,0,1.70E+12,1.70E+12,2491,30,3984,1.70E+12,1.70E+12,2491,16,2713,1.70E+12,1.70E+12,623,14,1271,WhatsApp,Chat,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,49291,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,49291,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,39034,31.13.79.54,52:54:00:c2:9a:03,52:54:00,5222,6,4,0,0,1.70E+12,1.70E+12,721,25,3772,1.70E+12,1.70E+12,721,13,2159,1.70E+12,1.70E+12,691,12,1613,WhatsApp,Chat,0,6,,,,,,-1,
192.168.4.56,ec:9b:8b:02:24:38,ec:9b:8b,39034,31.13.79.54,52:54:00:c2:9a:03,52:54:00,5222,6,4,2,0,1.70E+12,1.70E+12,721,25,3872,1.70E+12,1.70E+12,721,13,2211,1.70E+12,1.70E+12,691,12,1661,WhatsApp,Chat,0,6,,,,,,-1,
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,1763,142.250.196.165,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,104970,10,685,1.70E+12,1.70E+12,104970,5,300,1.70E+12,1.70E+12,104959,5,385,TLS,Web,1,1,,,,,,-1,
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,1763,142.250.196.165,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,104970,10,725,1.70E+12,1.70E+12,104970,5,320,1.70E+12,1.70E+12,104959,5,405,TLS,Web,1,1,,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,50863,104.90.7.26,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,3773,30,17512,1.70E+12,1.70E+12,3773,14,2364,1.70E+12,1.70E+12,3418,16,15148,TLS.Apple,Web,0,6,weather-data.apple.com,773906b0efdefa24a7f2b8eb6985bf37,15af977ce25de452b96affa2addb1036,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,50863,104.90.7.26,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,3773,30,17632,1.70E+12,1.70E+12,3773,14,2420,1.70E+12,1.70E+12,3418,16,15212,TLS.Apple,Web,0,6,weather-data.apple.com,773906b0efdefa24a7f2b8eb6985bf37,15af977ce25de452b96affa2addb1036,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,60731,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,228,1.70E+12,1.70E+12,0,1,81,1.70E+12,1.70E+12,0,1,147,DNS,Network,0,6,fp2e7a.wpc.phicdn.net,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,60731,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,236,1.70E+12,1.70E+12,0,1,85,1.70E+12,1.70E+12,0,1,151,DNS,Network,0,6,fp2e7a.wpc.phicdn.net,,,,,-1,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,45790,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,0,1.70E+12,1.70E+12,2086,6,1848,1.70E+12,1.70E+12,2086,6,1848,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,45790,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,0,1.70E+12,1.70E+12,2086,6,1872,1.70E+12,1.70E+12,2086,6,1872,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,59278,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,21,2,199,1.70E+12,1.70E+12,0,1,71,1.70E+12,1.70E+12,0,1,128,DNS,Network,0,6,ntp.cdac.in,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,59278,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,21,2,207,1.70E+12,1.70E+12,0,1,75,1.70E+12,1.70E+12,0,1,132,DNS,Network,0,6,ntp.cdac.in,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,42650,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,42650,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,56337,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,241,1.70E+12,1.70E+12,0,1,91,1.70E+12,1.70E+12,0,1,150,DNS,Network,0,6,graph.facebook.com.blr1.cdac.in,,,,,-1,
192.168.5.152,ec:9b:8b:02:24:38,ec:9b:8b,56337,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,249,1.70E+12,1.70E+12,0,1,95,1.70E+12,1.70E+12,0,1,154,DNS,Network,0,6,graph.facebook.com.blr1.cdac.in,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,50358,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,136,1.70E+12,1.70E+12,0,1,72,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,50358,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,140,1.70E+12,1.70E+12,0,1,76,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,37557,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,37557,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,25189,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,254,2,468,1.70E+12,1.70E+12,0,1,170,1.70E+12,1.70E+12,0,1,298,DNS,Network,0,6,054549e213a2e64a12187f8deb5a4cb5.us-east-1.prod.service.minerva.devices.a2z.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,25189,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,254,2,476,1.70E+12,1.70E+12,0,1,174,1.70E+12,1.70E+12,0,1,302,DNS,Network,0,6,054549e213a2e64a12187f8deb5a4cb5.us-east-1.prod.service.minerva.devices.a2z.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,27185,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,43,2,172,1.70E+12,1.70E+12,0,1,78,1.70E+12,1.70E+12,0,1,94,DNS.Google,Network,0,6,ad.doubleclick.net,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,27185,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,43,2,180,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,98,DNS.Google,Network,0,6,ad.doubleclick.net,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,59820,54.236.130.88,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,63521,73,37347,1.70E+12,1.70E+12,63328,43,26239,1.70E+12,1.70E+12,63299,30,11108,TLS,Web,0,6,054549e213a2e64a12187f8deb5a4cb5.us-east-1.prod.service.minerva.devices.a2z.com,9b02ebd3a43b62d825e1ac605b621dc8,bfc90d56141386ee83b56cda231cccfc,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,59820,54.236.130.88,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,63521,73,37639,1.70E+12,1.70E+12,63328,43,26411,1.70E+12,1.70E+12,63299,30,11228,TLS,Web,0,6,054549e213a2e64a12187f8deb5a4cb5.us-east-1.prod.service.minerva.devices.a2z.com,9b02ebd3a43b62d825e1ac605b621dc8,bfc90d56141386ee83b56cda231cccfc,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,36492,142.250.196.66,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,948,25,11599,1.70E+12,1.70E+12,948,15,2198,1.70E+12,1.70E+12,920,10,9401,TLS.Google,Web,0,6,adservice.google.com,6ec2896feff5746955f700c0023f5804,eca9b8f0f3eae50309eaf901cb822d9b,,,-1,
