src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,42317,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46539,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,164,1.6987E+12,1.6987E+12,0,1,74,1.6987E+12,1.6987E+12,0,1,90,DNS,Network,0,6,s.cs2-aipn.com,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46539,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,172,1.6987E+12,1.6987E+12,0,1,78,1.6987E+12,1.6987E+12,0,1,94,DNS,Network,0,6,s.cs2-aipn.com,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56680,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56680,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,61498,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,422,1.6987E+12,1.6987E+12,0,1,83,1.6987E+12,1.6987E+12,0,1,339,DNS.YouTube,Network,0,6,youtubei.googleapis.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,61498,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,430,1.6987E+12,1.6987E+12,0,1,87,1.6987E+12,1.6987E+12,0,1,343,DNS.YouTube,Network,0,6,youtubei.googleapis.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,55878,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,43,2,226,1.6987E+12,1.6987E+12,0,1,83,1.6987E+12,1.6987E+12,0,1,143,DNS.YouTube,Network,0,6,youtubei.googleapis.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,55878,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,43,2,234,1.6987E+12,1.6987E+12,0,1,87,1.6987E+12,1.6987E+12,0,1,147,DNS.YouTube,Network,0,6,youtubei.googleapis.com,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57724,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57724,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7005,4,312,1.6987E+12,1.6987E+12,7005,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51802,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7001,4,296,1.6987E+12,1.6987E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51802,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7001,4,312,1.6987E+12,1.6987E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58108,142.250.67.74,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4011,5,6460,1.6987E+12,1.6987E+12,4011,5,6460,0,0,0,0,0,QUIC.YouTube,Media,0,6,youtubei.googleapis.com,a71f70f87ca86bff6ae46599f119d435,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58108,142.250.67.74,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4011,5,6480,1.6987E+12,1.6987E+12,4011,5,6480,0,0,0,0,0,QUIC.YouTube,Media,0,6,youtubei.googleapis.com,a71f70f87ca86bff6ae46599f119d435,,,,-1
192.168.1.15,52:54:00:60:4e:b0,52:54:00,123,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,1,2,324,1.6987E+12,1.6987E+12,0,1,162,1.6987E+12,1.6987E+12,0,1,162,NTP,System,0,6,,,,,,-1
192.168.1.15,52:54:00:60:4e:b0,52:54:00,123,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,1,2,332,1.6987E+12,1.6987E+12,0,1,166,1.6987E+12,1.6987E+12,0,1,166,NTP,System,0,6,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,50550,142.250.67.74,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,61560,478,346789,1.6987E+12,1.6987E+12,61549,224,159768,1.6987E+12,1.6987E+12,61548,254,187021,TLS.YouTube,Media,0,6,youtubei.googleapis.com,aea38a7f10a5a62a636367bfdcf82111,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,50550,142.250.67.74,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,61560,484,349121,1.6987E+12,1.6987E+12,61549,224,160664,1.6987E+12,1.6987E+12,61548,260,188457,TLS.YouTube,Media,0,6,youtubei.googleapis.com,aea38a7f10a5a62a636367bfdcf82111,2b0648ab686ee45e0e7c35fcfb0eea7e,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57734,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7003,4,296,1.6987E+12,1.6987E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57734,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7003,4,312,1.6987E+12,1.6987E+12,7003,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57744,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57744,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51822,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51822,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57754,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7000,4,296,1.6987E+12,1.6987E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57754,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7000,4,312,1.6987E+12,1.6987E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51832,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51832,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44970,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7004,4,296,1.6987E+12,1.6987E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44970,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56722,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56722,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,39019,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,39019,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51267,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,51267,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,42049,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,42049,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,33912,104.46.162.225,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,4132,28,8736,1.6987E+12,1.6987E+12,1170,13,2848,1.6987E+12,1.6987E+12,3967,15,5888,TLS.Microsoft,Cloud,0,6,v10.events.data.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,,,,-1
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,33912,104.46.162.225,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,4132,27,8790,1.6987E+12,1.6987E+12,1170,13,2900,1.6987E+12,1.6987E+12,3967,14,5890,TLS.Microsoft,Cloud,0,6,v10.events.data.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,52797,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,52797,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.6.13,ec:9b:8b:02:24:38,ec:9b:8b,52839,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,34,2,210,1.6987E+12,1.6987E+12,0,1,97,1.6987E+12,1.6987E+12,0,1,113,DNS.WindowsUpdate,Network,0,6,array810.prod.do.dsp.mp.microsoft.com,,,,,-1
192.168.6.13,ec:9b:8b:02:24:38,ec:9b:8b,52839,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,34,2,218,1.6987E+12,1.6987E+12,0,1,101,1.6987E+12,1.6987E+12,0,1,117,DNS.WindowsUpdate,Network,0,6,array810.prod.do.dsp.mp.microsoft.com,,,,,-1
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,38048,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,17,2,176,1.6987E+12,1.6987E+12,0,1,80,1.6987E+12,1.6987E+12,0,1,96,DNS,Network,0,6,connectpanasonic.com,,,,,-1
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,38048,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,17,2,184,1.6987E+12,1.6987E+12,0,1,84,1.6987E+12,1.6987E+12,0,1,100,DNS,Network,0,6,connectpanasonic.com,,,,,-1
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,63829,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,95,2,166,1.6987E+12,1.6987E+12,0,1,75,1.6987E+12,1.6987E+12,0,1,91,DNS.Google,Network,0,6,ssl.gstatic.com,,,,,-1
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,63829,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,95,2,174,1.6987E+12,1.6987E+12,0,1,79,1.6987E+12,1.6987E+12,0,1,95,DNS.Google,Network,0,6,ssl.gstatic.com,,,,,-1
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,63623,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,95,2,210,1.6987E+12,1.6987E+12,0,1,75,1.6987E+12,1.6987E+12,0,1,135,DNS.Google,Network,0,6,ssl.gstatic.com,,,,,-1
192.168.4.77,ec:9b:8b:02:24:38,ec:9b:8b,63623,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,95,2,218,1.6987E+12,1.6987E+12,0,1,79,1.6987E+12,1.6987E+12,0,1,139,DNS.Google,Network,0,6,ssl.gstatic.com,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,56869,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,21,2,276,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,194,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,56869,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,21,2,284,1.6987E+12,1.6987E+12,0,1,86,1.6987E+12,1.6987E+12,0,1,198,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,38420,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,4005,3,270,1.6987E+12,1.6987E+12,4005,3,270,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,38420,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,4005,3,282,1.6987E+12,1.6987E+12,4005,3,282,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,35413,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,35413,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,57476,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,57476,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,40310,132.163.97.3,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,40310,132.163.97.3,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,52241,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,6,4,0,1.6987E+12,1.6987E+12,44,6,412,1.6987E+12,1.6987E+12,44,4,272,1.6987E+12,1.6987E+12,23,2,140,DNS,Network,1,1,,,,,,-1
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,52241,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,6,4,2,1.6987E+12,1.6987E+12,44,6,436,1.6987E+12,1.6987E+12,44,4,288,1.6987E+12,1.6987E+12,23,2,148,DNS,Network,1,1,,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,39475,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2085,6,1848,1.6987E+12,1.6987E+12,2085,6,1848,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,39475,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2085,6,1872,1.6987E+12,1.6987E+12,2085,6,1872,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,45225,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2094,6,1836,1.6987E+12,1.6987E+12,2094,6,1836,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.174,ec:9b:8b:02:24:38,ec:9b:8b,45225,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2094,6,1860,1.6987E+12,1.6987E+12,2094,6,1860,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45016,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7001,4,296,1.6987E+12,1.6987E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45016,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7001,4,312,1.6987E+12,1.6987E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,37895,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,37895,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56770,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7007,4,296,1.6987E+12,1.6987E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56770,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7007,4,312,1.6987E+12,1.6987E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45026,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,45026,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51894,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51894,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56790,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7004,4,296,1.6987E+12,1.6987E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56790,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46572,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7007,4,296,1.6987E+12,1.6987E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46572,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7007,4,312,1.6987E+12,1.6987E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56800,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7002,4,296,1.6987E+12,1.6987E+12,7002,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56800,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7002,4,312,1.6987E+12,1.6987E+12,7002,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51924,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7004,4,296,1.6987E+12,1.6987E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51924,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,55817,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,45,2,208,1.6987E+12,1.6987E+12,0,1,79,1.6987E+12,1.6987E+12,0,1,129,DNS.Google,Network,0,6,accounts.google.com,,,,,-1
